,GameID,Half,PlayerID,FrameID,Time,GameClock,Speed,AccelImpulse,AccelLoad,AccelX,AccelY,AccelZ,Longitude,Latitude
79517,1,2,6,14,00:32:59,00:07:01,0.0,0.0,0.0009450597415393835,-0.11625,0.7325,0.80875,55.46665967,24.99484783
79518,1,2,6,15,00:32:59,00:07:01,0.0,0.0,0.0008750000000000013,-0.1125,0.7262500000000001,0.8,55.4666595,24.99484783
79519,1,2,6,16,00:32:59,00:07:01,0.0,0.0,0.0018863095084463285,-0.0975,0.77375,0.76875,55.4666595,24.99484783
79520,1,2,6,17,00:32:59,00:07:01,0.0,0.0,0.0026014966296719908,-0.03625,0.865,0.74625,55.46665967,24.99484783
79521,1,2,6,18,00:32:59,00:07:01,0.0,0.0,0.0038738356783712025,-0.1,0.8925,0.705,55.46665967,24.99484767
79522,1,2,6,19,00:32:59,00:07:01,0.0,0.0,0.0031520806387567205,-0.035,0.81625,0.655,55.46665967,24.99484767
79523,1,2,6,20,00:33:00,00:07:02,0.0,0.0,0.003111641321910036,-0.2125,0.855,0.7025,55.46665967,24.99484767
79524,1,2,6,21,00:33:00,00:07:02,0.0,0.0,0.004942492517925235,-0.11625,0.8325,0.7525,55.46665967,24.994848
79525,1,2,6,22,00:33:00,00:07:02,0.0,0.0,0.003015631673029973,-0.1225,0.6975,0.76,55.46665967,24.99484817
79526,1,2,6,23,00:33:00,00:07:02,0.0,0.0,0.003275785680191117,-0.12375,0.625,0.93875,55.4666595,24.99484817
79527,1,2,6,24,00:33:00,00:07:02,0.0,0.0,0.0022034520288720647,-0.14625,0.6875,0.8725,55.4666595,24.9948485
79528,1,2,6,25,00:33:00,00:07:02,0.0,0.0,0.003351656723012132,-0.17375000000000002,0.72125,0.73125,55.46665967,24.9948485
79529,1,2,6,26,00:33:00,00:07:02,0.0,0.0,0.010957409729938023,-0.05875,0.7975,0.83375,55.46665967,24.9948485
79530,1,2,6,27,00:33:00,00:07:02,0.0,0.0,0.004084144564476897,-0.16625,0.7475,0.7324999999999999,55.46665967,24.9948485
79531,1,2,6,28,00:33:00,00:07:02,0.0,0.0,0.0033965114978424275,-0.13875,0.7775,0.77,55.46665967,24.9948485
79532,1,2,6,29,00:33:00,00:07:02,0.0,0.0,0.0037478460139807016,-0.09625,0.7775,0.80875,55.46665983,24.9948485
79533,1,2,6,30,00:33:01,00:07:03,0.0,0.0,0.002472767798218552,-0.095,0.76125,0.69625,55.46665983,24.9948485
79534,1,2,6,31,00:33:01,00:07:03,0.0,0.0,0.007540755385347309,-0.2275,0.90625,0.73375,55.46665983,24.9948485
79535,1,2,6,32,00:33:01,00:07:03,0.0,0.0,0.0064002268767708705,-0.04125,0.835,0.68875,55.46665983,24.9948485
79536,1,2,6,33,00:33:01,00:07:03,0.0,0.0,0.006028596381439169,-0.12125,0.775,0.7312500000000001,55.46665983,24.9948485
79537,1,2,6,34,00:33:01,00:07:03,0.0,0.0,0.006938185739232789,-0.16375,0.73125,0.85375,55.46665983,24.99484867
79538,1,2,6,35,00:33:01,00:07:03,0.0,0.0,0.003470998571688053,-0.0025,0.63625,0.865,55.46665983,24.994849
79539,1,2,6,36,00:33:01,00:07:03,0.0,0.0,0.005601119739330218,-0.2025,0.72125,0.8075,55.46665967,24.994849
79540,1,2,6,37,00:33:01,00:07:03,0.0,0.0,0.0060577719439203394,-0.0275,0.7162499999999999,0.8474999999999999,55.46665967,24.994849
79541,1,2,6,38,00:33:01,00:07:03,0.0,0.0,0.0031391417404041315,-0.1325,0.63875,0.81625,55.46665967,24.99484917
79542,1,2,6,39,00:33:01,00:07:03,0.0,0.0,0.005318533840031819,-0.1175,0.68375,0.9175,55.46665967,24.99484917
79543,1,2,6,40,00:33:02,00:07:04,0.0,0.0,0.0027702247347139147,-0.12875,0.68625,0.7875,55.46665967,24.99484917
79544,1,2,6,41,00:33:02,00:07:04,0.0,0.0,0.0017890366972151289,-0.0925,0.6875,0.8512500000000001,55.46665967,24.99484933
79545,1,2,6,42,00:33:02,00:07:04,0.0,0.0,0.0011035533905932725,-0.11625,0.69,0.855,55.46665967,24.99484933
79546,1,2,6,43,00:33:02,00:07:04,0.0,0.0,0.0011035533905932769,-0.11,0.66875,0.8562500000000001,55.46665983,24.99484933
79547,1,2,6,44,00:33:02,00:07:04,0.0,0.0,0.0015903444490604312,-0.08875,0.695,0.83125,55.46665983,24.99484933
79548,1,2,6,45,00:33:02,00:07:04,0.0,0.0,0.0016852629537622255,-0.06999999999999999,0.74625,0.7887500000000001,55.46665983,24.99484933
79549,1,2,6,46,00:33:02,00:07:04,0.0,0.0,0.0011432830462427472,-0.06375,0.73875,0.80875,55.46665983,24.99484933
79550,1,2,6,47,00:33:02,00:07:04,0.0,0.0,0.0008535533905932718,-0.0575,0.7412500000000001,0.8125,55.46665983,24.99484933
79551,1,2,6,48,00:33:02,00:07:04,0.0,0.0,0.0009785533905932737,-0.05875,0.7687499999999999,0.775,55.46666,24.99484933
79552,1,2,6,49,00:33:02,00:07:04,0.0,0.0,0.0017875703849682214,-0.105,0.7875,0.7775,55.46666,24.99484933
79553,1,2,6,50,00:33:03,00:07:05,0.0,0.0,0.003083599643241549,-0.085,0.70875,0.8325,55.46666,24.99484933
79554,1,2,6,51,00:33:03,00:07:05,0.0,0.0,0.0016097893971888553,-0.13375,0.72375,0.81625,55.46666017,24.99484933
79555,1,2,6,52,00:33:03,00:07:05,0.0,0.0,0.0014115660924854932,-0.1375,0.74375,0.795,55.46666017,24.99484933
79556,1,2,6,53,00:33:03,00:07:05,0.0,0.0,0.0011767766952966387,-0.1175,0.735,0.80125,55.46666017,24.99484933
79557,1,2,6,54,00:33:03,00:07:05,0.0,0.0,0.0008321067811865484,-0.10625,0.72875,0.8212499999999999,55.46666017,24.99484933
79558,1,2,6,55,00:33:03,00:07:05,0.0,0.0,0.0005517766952966367,-0.0975,0.72875,0.8125,55.46666033,24.99484933
79559,1,2,6,56,00:33:03,00:07:05,0.0,0.0,0.0004999999999999991,-0.10125,0.7375,0.8037500000000001,55.46666033,24.99484933
79560,1,2,6,57,00:33:03,00:07:05,0.0,0.0,0.0006250000000000006,-0.09875,0.74875,0.7975,55.46666033,24.99484933
79561,1,2,6,58,00:33:03,00:07:05,0.0,0.0,0.0013098385830773859,-0.08,0.755,0.78875,55.46666033,24.99484933
79562,1,2,6,59,00:33:03,00:07:05,0.0,0.0,0.000978553390593274,-0.08,0.745,0.7925,55.46666033,24.99484917
79563,1,2,6,60,00:33:04,00:07:06,0.0,0.0,0.0013495682387268586,-0.08249999999999999,0.7725,0.7937500000000001,55.46666033,24.99484917
79564,1,2,6,61,00:33:04,00:07:06,0.0,0.0,0.0017075311518713913,-0.10625,0.81625,0.755,55.466660499999996,24.99484917
79565,1,2,6,62,00:33:04,00:07:06,0.0,0.0,0.0021079629131445336,-0.09875,0.7575000000000001,0.7625,55.466660499999996,24.99484917
79566,1,2,6,63,00:33:04,00:07:06,0.0,0.0,0.003878789738855,0.0037500000000000007,0.85375,0.72,55.466660499999996,24.994849
79567,1,2,6,64,00:33:04,00:07:06,0.0,0.0,0.002058051622407172,-0.01,0.86375,0.705,55.466660499999996,24.994849
79568,1,2,6,65,00:33:04,00:07:06,0.0,0.0,0.0020275457564241273,-0.01125,0.775,0.77125,55.466660499999996,24.994849
79569,1,2,6,66,00:33:04,00:07:06,0.0,0.0,0.0014633427877821284,0.02375,0.71375,0.81875,55.466660499999996,24.994849
79570,1,2,6,67,00:33:04,00:07:06,0.0,0.0,0.0020461426597769604,0.09375,0.645,0.8525,55.46666033,24.994849
79571,1,2,6,68,00:33:04,00:07:06,0.0,0.0,0.0022510944025322323,0.09625,0.6625,0.8975,55.46666033,24.99484917
79572,1,2,6,69,00:33:04,00:07:06,0.0,0.0,0.002193897839653705,0.085,0.6875,0.85,55.46666017,24.99484917
79573,1,2,6,70,00:33:05,00:07:07,0.0,0.0,0.0010303300858899099,0.1025,0.71625,0.81,55.46666017,24.99484917
79574,1,2,6,71,00:33:05,00:07:07,0.0,0.0,0.0022334085546540415,0.08625000000000001,0.7325,0.8025,55.46666033,24.994849
79575,1,2,6,72,00:33:05,00:07:07,0.0,0.0,0.0017075311518713909,0.105,0.76125,0.7825,55.466660499999996,24.994849
79576,1,2,6,73,00:33:05,00:07:07,0.0,0.0,0.0019623635896767423,0.0425,0.73875,0.8025,55.466660499999996,24.994849
79577,1,2,6,74,00:33:05,00:07:07,0.0,0.0,0.0019828059066007413,0.00625,0.75,0.77875,55.466660499999996,24.994849
79578,1,2,6,75,00:33:05,00:07:07,0.0,0.0,0.002705814704133349,0.004999999999999999,0.8,0.8075,55.46666067,24.994849
79579,1,2,6,76,00:33:05,00:07:07,0.0,0.0,0.0013901194830787669,-0.065,0.77,0.7775,55.46666083,24.994849
79580,1,2,6,77,00:33:05,00:07:07,0.0,0.0,0.0012847396084411712,-0.0525,0.6775,0.8212499999999999,55.466661,24.994849
79581,1,2,6,78,00:33:05,00:07:07,0.0,0.0,0.0019133919736706586,-0.115,0.6475,0.8525,55.466661,24.99484917
79582,1,2,6,79,00:33:05,00:07:07,0.0,0.0,0.003278737156636165,-0.14875,0.735,0.8375,55.466661,24.99484917
79583,1,2,6,80,00:33:06,00:07:08,0.0,0.0,0.0019583527405738284,-0.0775,0.78875,0.7525,55.466661,24.99484917
79584,1,2,6,81,00:33:06,00:07:08,0.0,0.0,0.0033306969250012355,-0.13125,0.78625,0.7787499999999999,55.46666117,24.99484933
79585,1,2,6,82,00:33:06,00:07:08,0.0,0.0,0.001844578191518554,-0.145,0.70125,0.83125,55.46666117,24.99484933
79586,1,2,6,83,00:33:06,00:07:08,0.0,0.0,0.001070059741539383,-0.14250000000000002,0.7362500000000001,0.7775,55.46666133,24.99484933
79587,1,2,6,84,00:33:06,00:07:08,0.0,0.0,0.0015088834764831838,-0.1375,0.74625,0.80125,55.4666615,24.99484933
79588,1,2,6,85,00:33:06,00:07:08,0.0,0.0,0.0006432830462427457,-0.155,0.75625,0.7825,55.4666615,24.99484933
79589,1,2,6,86,00:33:06,00:07:08,0.0,0.0,0.000853553390593274,-0.1525,0.7625,0.7737499999999999,55.4666615,24.9948495
79590,1,2,6,87,00:33:06,00:07:08,0.0,0.0,0.000551776695296636,-0.1475,0.76625,0.78125,55.4666615,24.9948495
79591,1,2,6,88,00:33:06,00:07:08,0.0,0.0,0.0007499999999999997,-0.13625,0.7775,0.7637499999999999,55.4666615,24.9948495
79592,1,2,6,89,00:33:06,00:07:08,0.0,0.0,0.001103553390593275,-0.13875,0.7625,0.77875,55.4666615,24.9948495
79593,1,2,6,90,00:33:07,00:07:09,0.0,0.0,0.0009665063509461082,-0.12125,0.745,0.79625,55.4666615,24.9948495
79594,1,2,6,91,00:33:07,00:07:09,0.0,0.0,0.0008017766952966358,-0.09625,0.74375,0.805,55.4666615,24.99484967
79595,1,2,6,92,00:33:07,00:07:09,0.0,0.0,0.001161566092485494,-0.08124999999999999,0.75125,0.7925,55.4666615,24.99484967
79596,1,2,6,93,00:33:07,00:07:09,0.0,0.0,0.0008830618877807467,-0.1175,0.74875,0.7875,55.4666615,24.99484967
79597,1,2,6,94,00:33:07,00:07:09,0.0,0.0,0.0017273914887075933,-0.11375,0.74375,0.80875,55.4666615,24.99484967
79598,1,2,6,95,00:33:07,00:07:09,0.0,0.0,0.0015263449340234905,-0.0675,0.73875,0.805,55.46666167,24.99484983
79599,1,2,6,96,00:33:07,00:07:09,0.0,0.0,0.0012986131321326565,-0.06625,0.73875,0.81125,55.4666615,24.99484983
79600,1,2,6,97,00:33:07,00:07:09,0.0,0.0,0.0015578611450371713,-0.08625,0.7375,0.815,55.46666167,24.99484983
79601,1,2,6,98,00:33:07,00:07:09,0.0,0.0,0.0011553300858899089,-0.0775,0.72125,0.8175,55.46666167,24.99484983
79602,1,2,6,99,00:33:07,00:07:09,0.0,0.0,0.001464347080264858,-0.09875,0.71625,0.82875,55.46666167,24.99484983
79603,1,2,6,100,00:33:08,00:07:10,0.0,0.0,0.0007285533905932723,-0.1175,0.71375,0.82375,55.46666167,24.99484983
79604,1,2,6,101,00:33:08,00:07:10,0.0,0.0,0.001429027550025804,-0.11375,0.7012499999999999,0.8262499999999999,55.46666183,24.99485
79605,1,2,6,102,00:33:08,00:07:10,0.0,0.0,0.0010303300858899103,-0.1175,0.69875,0.8375,55.46666183,24.99485
79606,1,2,6,103,00:33:08,00:07:10,0.0,0.0,0.0007500000000000006,-0.12,0.6875,0.83625,55.46666183,24.99485
79607,1,2,6,104,00:33:08,00:07:10,0.0,0.0,0.0010088834764831877,-0.11125,0.70375,0.83125,55.466662,24.99485
79608,1,2,6,105,00:33:08,00:07:10,0.0,0.0,0.0006767766952966389,-0.10125,0.695,0.835,55.466662,24.99485
79609,1,2,6,106,00:33:08,00:07:10,0.0,0.0,0.0010821067811865454,-0.1,0.69,0.84625,55.466662,24.99485
79610,1,2,6,107,00:33:08,00:07:10,0.0,0.0,0.0005000000000000004,-0.1,0.69625,0.84,55.46666217,24.99485
79611,1,2,6,108,00:33:08,00:07:10,0.0,0.0,0.0008017766952966397,-0.10125,0.705,0.8275,55.46666217,24.99485
79612,1,2,6,109,00:33:08,00:07:10,0.0,0.0,0.0006767766952966388,-0.09875,0.71375,0.8262499999999999,55.46666217,24.99485
79613,1,2,6,110,00:33:09,00:07:11,0.0,0.0,0.0010182830462427473,-0.09375,0.7125,0.8262499999999999,55.46666217,24.99485
79614,1,2,6,111,00:33:09,00:07:11,0.0,0.0,0.0011553300858899134,-0.1075,0.7125,0.83125,55.46666233,24.99485
79615,1,2,6,112,00:33:09,00:07:11,0.0,0.0,0.00042677669529663865,-0.1025,0.71125,0.825,55.4666625,24.99485
79616,1,2,6,113,00:33:09,00:07:11,0.0,0.0,0.0004999999999999999,-0.1025,0.7125,0.825,55.4666625,24.99485
79617,1,2,6,114,00:33:09,00:07:11,0.0,0.0,0.0008535533905932772,-0.11125,0.70625,0.82875,55.4666625,24.99485
79618,1,2,6,115,00:33:09,00:07:11,0.0,0.0,0.0009785533905932774,-0.105,0.705,0.8275,55.4666625,24.99485
79619,1,2,6,116,00:33:09,00:07:11,0.0,0.0,0.0010821067811865519,-0.10125,0.70375,0.83125,55.46666267,24.99485
79620,1,2,6,117,00:33:09,00:07:11,0.0,0.0,0.0008535533905932772,-0.1025,0.70375,0.8275,55.46666267,24.99485
79621,1,2,6,118,00:33:09,00:07:11,0.0,0.0,0.0011432830462427515,-0.10125,0.70875,0.83,55.46666283,24.99485
79622,1,2,6,119,00:33:09,00:07:11,0.0,0.0,0.000500000000000002,-0.10125,0.7,0.83125,55.46666283,24.99485
79623,1,2,6,120,00:33:10,00:07:12,0.0,0.0,0.0009053300858899137,-0.1025,0.70875,0.835,55.46666283,24.99485
79624,1,2,6,121,00:33:10,00:07:12,0.0,0.0,0.000375000000000002,-0.1,0.7012499999999999,0.83125,55.466663,24.99485
79625,1,2,6,122,00:33:10,00:07:12,0.0,0.0,0.00012500000000000063,-0.1,0.70625,0.825,55.466663,24.99485
79626,1,2,6,123,00:33:10,00:07:12,0.0,0.0,0.0008535533905932753,-0.1,0.71625,0.82,55.46666317,24.99485
79627,1,2,6,124,00:33:10,00:07:12,0.0,0.0,0.003195169496277481,-0.13125,0.74125,0.79625,55.46666333,24.99485
79628,1,2,6,125,00:33:10,00:07:12,0.0,0.0,0.003780596873479953,-0.08875,0.68625,0.89,55.46666333,24.99485
79629,1,2,6,126,00:33:10,00:07:12,0.0,0.0,0.0017224949843887565,-0.0925,0.68625,0.8075,55.46666333,24.99485
79630,1,2,6,127,00:33:10,00:07:12,0.0,0.0,0.0017986131321326574,-0.07875,0.71875,0.8375,55.4666635,24.99485
79631,1,2,6,128,00:33:10,00:07:12,0.0,0.0,0.001047791543430222,-0.0775,0.7,0.84125,55.4666635,24.99485
79632,1,2,6,129,00:33:10,00:07:12,0.0,0.0,0.0010486131321326584,-0.08125,0.705,0.82,55.46666367,24.99485
79633,1,2,6,130,00:33:11,00:07:13,0.0,0.0,0.0013098385830773848,-0.09625,0.7225,0.8325,55.46666367,24.99485
79634,1,2,6,131,00:33:11,00:07:13,0.0,0.0,0.0004999999999999994,-0.09125,0.725,0.8037500000000001,55.46666383,24.99485
79635,1,2,6,132,00:33:11,00:07:13,0.0,0.0,0.00042677669529663794,-0.08875,0.73375,0.81375,55.46666383,24.99485
79636,1,2,6,133,00:33:11,00:07:13,0.0,0.0,0.0014280226546839172,-0.09,0.7275,0.81375,55.466664,24.99485
79637,1,2,6,134,00:33:11,00:07:13,0.0,0.0,0.0010821067811865486,-0.09875,0.73875,0.8025,55.466664,24.99485
79638,1,2,6,135,00:33:11,00:07:13,0.0,0.0,0.0007803300858899084,-0.08374999999999999,0.7412500000000001,0.80625,55.46666417,24.99485
79639,1,2,6,136,00:33:11,00:07:13,0.0,0.0,0.0010821067811865462,-0.09125,0.7362500000000001,0.81375,55.46666417,24.99485
79640,1,2,6,137,00:33:11,00:07:13,0.0,0.0,0.0016280724434316013,-0.095,0.74875,0.7925,55.46666417,24.99485
79641,1,2,6,138,00:33:11,00:07:13,0.0,0.0,0.001457106781186548,-0.08374999999999999,0.74875,0.8025,55.46666433,24.99485
79642,1,2,6,139,00:33:11,00:07:13,0.0,0.0,0.001478553390593273,-0.065,0.7525,0.795,55.4666645,24.99485
79643,1,2,6,140,00:33:12,00:07:14,0.0,0.0,0.0014097396084411704,-0.08499999999999999,0.75125,0.79625,55.4666645,24.99485
79644,1,2,6,141,00:33:12,00:07:14,0.0,0.0,0.0014450597415393794,-0.07875,0.7412500000000001,0.8075,55.46666467,24.99485
79645,1,2,6,142,00:33:12,00:07:14,0.0,0.0,0.0015030724434316044,-0.07625,0.74125,0.8,55.46666467,24.99485
79646,1,2,6,143,00:33:12,00:07:14,0.0,0.0,0.0020400409896978557,-0.07875,0.73375,0.8125,55.46666467,24.99485
79647,1,2,6,144,00:33:12,00:07:14,0.0,0.0,0.0013579629131445345,-0.08625,0.71125,0.8262499999999999,55.46666483,24.99485
79648,1,2,6,145,00:33:12,00:07:14,0.0,0.0,0.0008535533905932751,-0.0775,0.7125,0.845,55.46666483,24.99485017
79649,1,2,6,146,00:33:12,00:07:14,0.0,0.0,0.0016023914887075953,-0.05625,0.69125,0.835,55.46666483,24.99485017
79650,1,2,6,147,00:33:12,00:07:14,0.0,0.0,0.001434838583077384,-0.0975,0.6875,0.84625,55.466665,24.99485017
79651,1,2,6,148,00:33:12,00:07:14,0.0,0.0,0.0012588834764831855,-0.0925,0.70875,0.8275,55.466665,24.99485033
79652,1,2,6,149,00:33:12,00:07:14,0.0,0.0,0.0009665063509461133,-0.0925,0.705,0.82875,55.46666517,24.99485033
79653,1,2,6,150,00:33:13,00:07:15,0.0,0.0,0.0012580618877807473,-0.09625,0.71375,0.82375,55.46666517,24.99485033
79654,1,2,6,151,00:33:13,00:07:15,0.0,0.0,0.0008535533905932763,-0.09875,0.73125,0.8125,55.46666517,24.99485033
79655,1,2,6,152,00:33:13,00:07:15,0.0,0.0,0.001215344449060432,-0.12125,0.725,0.82,55.46666533,24.99485033
79656,1,2,6,153,00:33:13,00:07:15,0.0,0.0,0.000996014848133584,-0.14,0.7275,0.8025,55.46666533,24.99485033
79657,1,2,6,154,00:33:13,00:07:15,0.0,0.0,0.0013244692640906439,-0.1225,0.72875,0.81625,55.466665500000005,24.994850500000002
79658,1,2,6,155,00:33:13,00:07:15,0.0,0.0,0.0011097893971888546,-0.0875,0.75,0.79625,55.466665500000005,24.994850500000002
79659,1,2,6,156,00:33:13,00:07:15,0.0,0.0,0.0014571067811865485,-0.09625,0.74,0.80875,55.46666567,24.994850500000002
79660,1,2,6,157,00:33:13,00:07:15,0.0,0.0,0.0012580618877807471,-0.09375,0.74,0.80125,55.46666567,24.994850500000002
79661,1,2,6,158,00:33:13,00:07:15,0.0,0.0,0.000768283046242746,-0.09625,0.745,0.7987500000000001,55.46666567,24.994850500000002
79662,1,2,6,159,00:33:13,00:07:15,0.0,0.0,0.001227391488707594,-0.10625,0.745,0.81,55.46666583,24.994850500000002
79663,1,2,6,160,00:33:14,00:07:16,0.0,0.0,0.0009785533905932744,-0.09875,0.7325,0.8037500000000001,55.46666583,24.994850500000002
79664,1,2,6,161,00:33:14,00:07:16,0.0,0.0,0.0009968364368360208,-0.09125,0.72875,0.81625,55.46666583,24.994850500000002
79665,1,2,6,162,00:33:14,00:07:16,0.0,0.0,0.0014256147934109586,-0.08875,0.7225,0.82375,55.466666000000004,24.994850500000002
79666,1,2,6,163,00:33:14,00:07:16,0.0,0.0,0.0008932830462427476,-0.08499999999999999,0.71,0.8275,55.466666000000004,24.994850500000002
79667,1,2,6,164,00:33:14,00:07:16,0.0,0.0,0.0014571067811865487,-0.08249999999999999,0.70875,0.8262499999999999,55.466666000000004,24.99485067
79668,1,2,6,165,00:33:14,00:07:16,0.0,0.0,0.0007165063509461085,-0.08625,0.71875,0.8225,55.46666617,24.99485067
79669,1,2,6,166,00:33:14,00:07:16,0.0,0.0,0.0008098385830773852,-0.10375,0.715,0.8262499999999999,55.46666617,24.99485067
79670,1,2,6,167,00:33:14,00:07:16,0.0,0.0,0.0018973597821570784,-0.12125,0.715,0.83375,55.46666633,24.99485067
79671,1,2,6,168,00:33:14,00:07:16,0.0,0.0,0.0016910745896729664,-0.09625,0.7050000000000001,0.8362499999999999,55.46666633,24.99485067
79672,1,2,6,169,00:33:14,00:07:16,0.0,0.0,0.0016585852331018028,-0.08625,0.72375,0.81,55.4666665,24.99485083
79673,1,2,6,170,00:33:15,00:07:17,0.0,0.0,0.0010700597415393817,-0.13,0.7275,0.8225,55.4666665,24.99485083
79674,1,2,6,171,00:33:15,00:07:17,0.0,0.0,0.0013325311518713914,-0.11375,0.715,0.82375,55.46666667,24.99485083
79675,1,2,6,172,00:33:15,00:07:17,0.0,0.0,0.0011338834764831837,-0.12125,0.695,0.84,55.46666667,24.994851
79676,1,2,6,173,00:33:15,00:07:17,0.0,0.0,0.0012682830462427475,-0.11,0.65875,0.86125,55.46666667,24.994851
79677,1,2,6,174,00:33:15,00:07:17,0.0,0.0,0.002554294311307696,-0.145,0.61625,0.8575,55.46666667,24.99485117
79678,1,2,6,175,00:33:15,00:07:17,0.0,0.0,0.0027379729513409487,-0.1225,0.65375,0.89,55.46666683,24.99485133
79679,1,2,6,176,00:33:15,00:07:17,0.0,0.0,0.0013312851924841104,-0.1075,0.63625,0.86625,55.46666683,24.99485133
79680,1,2,6,177,00:33:15,00:07:17,0.0,0.0,0.0012071067811865465,-0.10375,0.63,0.8674999999999999,55.46666683,24.99485133
79681,1,2,6,178,00:33:15,00:07:17,0.0,0.0,0.00115533008588991,-0.08625,0.6225,0.89875,55.46666683,24.994851500000003
79682,1,2,6,179,00:33:15,00:07:17,0.0,0.0,0.0002499999999999992,-0.1,0.615,0.8875,55.46666667,24.994851500000003
79683,1,2,6,180,00:33:16,00:07:18,0.0,0.0,0.0008535533905932733,-0.10375,0.63125,0.89125,55.46666667,24.994851500000003
79684,1,2,6,181,00:33:16,00:07:18,0.0,0.0,0.0006432830462427447,-0.10125,0.635,0.87875,55.46666683,24.994851500000003
79685,1,2,6,182,00:33:16,00:07:18,0.0,0.0,0.0004999999999999987,-0.1125,0.635,0.8775,55.46666683,24.994851500000003
79686,1,2,6,183,00:33:16,00:07:18,0.0,0.0,0.0003750000000000009,-0.1125,0.6387499999999999,0.88,55.466667,24.994851500000003
79687,1,2,6,184,00:33:16,00:07:18,0.0,0.0,0.0005000000000000004,-0.1125,0.6475,0.87375,55.466667,24.99485167
79688,1,2,6,185,00:33:16,00:07:18,0.0,0.0,0.0010080618877807463,-0.115,0.65,0.86875,55.46666717,24.994851500000003
79689,1,2,6,186,00:33:16,00:07:18,0.0,0.0,0.0009267766952966348,-0.11625,0.655,0.8625,55.46666717,24.994851500000003
79690,1,2,6,187,00:33:16,00:07:18,0.0,0.0,0.0010700597415393817,-0.11625,0.6575,0.86375,55.46666733,24.994851500000003
79691,1,2,6,188,00:33:16,00:07:18,0.0,0.0,0.000676776695296636,-0.1175,0.66125,0.8625,55.46666733,24.994851500000003
79692,1,2,6,189,00:33:16,00:07:18,0.0,0.0,0.0009053300858899084,-0.115,0.655,0.86375,55.46666733,24.994851500000003
79693,1,2,6,190,00:33:17,00:07:19,0.0,0.0,0.000551776695296636,-0.12,0.6525,0.87,55.46666733,24.994851500000003
79694,1,2,6,191,00:33:17,00:07:19,0.0,0.0,0.0003749999999999987,-0.1125,0.65375,0.86875,55.46666750000001,24.994851500000003
79695,1,2,6,192,00:33:17,00:07:19,0.0,0.0,0.0006249999999999977,-0.1125,0.655,0.86375,55.46666750000001,24.994851500000003
79696,1,2,6,193,00:33:17,00:07:19,0.0,0.0,0.0007285533905932718,-0.11,0.65625,0.8625,55.46666750000001,24.994851500000003
79697,1,2,6,194,00:33:17,00:07:19,0.0,0.0,0.0013321067811865484,-0.11125,0.65875,0.8612500000000001,55.46666767,24.994851500000003
79698,1,2,6,195,00:33:17,00:07:19,0.0,0.0,0.0006767766952966372,-0.11,0.66125,0.8612500000000001,55.46666767,24.994851500000003
79699,1,2,6,196,00:33:17,00:07:19,0.0,0.0,0.0005517766952966356,-0.11125,0.66,0.86375,55.46666767,24.99485133
79700,1,2,6,197,00:33:17,00:07:19,0.0,0.0,0.000551776695296635,-0.1125,0.6575,0.865,55.46666767,24.994851500000003
79701,1,2,6,198,00:33:17,00:07:19,0.0,0.0,0.000749999999999999,-0.115,0.66125,0.8625,55.46666783,24.994851500000003
79702,1,2,6,199,00:33:17,00:07:19,0.0,0.0,0.0006545084971874731,-0.11625,0.66125,0.8625,55.46666783,24.994851500000003
79703,1,2,6,200,00:33:18,00:07:20,0.0,0.0,0.0005517766952966354,-0.125,0.6575,0.86375,55.46666783,24.994851500000003
